NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
14755MT. WASHINGTON, NH               30   14.0   14.8   21.3   29.4   41.6   50.3   54.1   53.0   46.1   36.4   27.6   18.5   33.9
93730ATLANTIC CITY AP, NJ             30   41.4   43.9   51.9   61.3   71.1   80.0   85.1   83.3   76.6   66.3   56.0   46.4   63.6
13724ATLANTIC CITY C.O.,NJ            30   41.4   43.2   49.5   57.5   66.1   74.8   80.6   79.8   74.1   64.5   55.0   46.3   61.1
14734NEWARK, NJ                       30   38.1   41.1   50.1   60.8   71.4   80.2   85.2   83.2   75.7   64.7   53.7   43.0   62.3
23050ALBUQUERQUE, NM                  30   47.6   54.6   62.4   70.6   79.7   90.2   92.3   89.0   82.2   70.7   57.1   47.9   70.4
23051CLAYTON, NM                      30   47.4   51.5   58.2   66.1   74.2   83.9   87.4   85.1   77.9   68.5   55.7   48.0   67.0
23009ROSWELL, NM                      30   55.6   62.0   70.0   77.7   86.0   94.0   94.8   92.3   85.7   76.5   64.5   56.3   76.3
14735ALBANY, NY                       30   31.1   34.3   44.5   57.3   69.8   77.5   82.2   79.7   71.3   59.7   47.5   36.0   57.6
04725BINGHAMTON, NY                   30   28.4   30.9   40.6   53.1   65.6   73.4   78.1   75.8   67.8   56.7   44.3   33.4   54.0
14733BUFFALO, NY                      30   31.1   33.2   42.5   54.1   66.4   74.8   79.6   77.8   70.1   58.9   46.7   36.0   55.9
04781ISLIP, NY                        30   39.1   40.5   48.5   58.1   68.9   77.4   83.2   81.7   74.9   64.0   53.7   43.9   61.2
94728NEW YORK C.PARK, NY              30   38.0   41.0   49.8   60.7   70.9   79.0   84.2   82.4   74.7   63.5   53.1   42.9   61.7
94789NEW YORK (JFK AP), NY            30   38.8   40.9   48.9   58.6   68.3   77.2   82.9   81.8   74.9   64.3   53.8   44.0   61.2
14732NEW YORK (LAGUARDIA AP), NY      30   38.6   41.2   49.6   60.0   70.6   79.3   84.7   83.1   75.6   64.5   53.6   43.7   62.0
14925ROCHESTER, NY                    30   31.2   33.2   42.7   55.2   67.9   76.6   81.4   79.1   71.1   59.7   47.2   36.1   56.8
14771SYRACUSE, NY                     30   31.4   33.5   43.1   55.7   68.5   77.0   81.7   79.6   71.4   59.8   47.4   36.3   57.1
53877ASHEVILLE, NC                    30   45.9   50.0   57.7   66.5   73.5   80.0   83.3   81.7   76.0   67.1   57.4   49.3   65.7
93729CAPE HATTERAS, NC                30   53.6   54.6   60.2   67.7   74.9   81.5   85.4   84.8   81.1   72.6   64.8   57.3   69.9
13881CHARLOTTE, NC                    30   51.3   55.9   64.1   72.8   79.7   86.6   90.1   88.4   82.3   72.6   62.8   54.0   71.7
13723GREENSBORO-WNSTN-SALM-HGHPT,NC   30   47.2   51.7   60.3   69.7   76.9   83.8   87.6   85.7   79.4   69.6   59.9   50.6   68.5
13722RALEIGH, NC                      30   49.8   54.0   62.5   71.8   78.7   85.5   89.1   87.2   81.3   71.8   62.4   53.3   70.6
13781WILMINGTON, NC                   30   56.3   59.5   66.2   74.1   80.6   86.4   89.9   88.3   84.1   75.6   67.8   59.6   74.0
24011BISMARCK, ND                     30   21.1   28.5   40.2   55.9   69.1   77.8   84.5   83.3   71.6   58.2   38.2   25.7   54.5
14914FARGO, ND                        30   15.9   22.8   35.3   54.5   69.5   77.4   82.2   81.0   69.9   56.1   35.2   20.8   51.7
94925GRAND FORKS, ND                  30   14.9   22.4   34.3   53.6   70.0   77.6   81.9   81.0   69.7   55.6   34.1   20.1   51.3
94014WILLISTON, ND                    30   19.4   27.6   40.1   56.0   68.2   77.3   83.4   82.8   70.0   57.0   36.2   24.0   53.5
14895AKRON, OH                        30   32.9   36.8   47.5   59.0   69.8   78.2   82.3   80.3   72.8   61.1   48.7   37.7   58.9
14820CLEVELAND, OH                    30   32.6   35.8   46.1   57.3   68.6   77.4   81.4   79.2   72.3   60.8   48.7   37.4   58.1
93842COLUMBUS, OH                     30   36.2   40.5   51.7   62.9   73.3   81.6   85.3   83.8   77.1   65.4   52.4   41.0   62.6
93815DAYTON, OH                       30   33.7   38.2   49.3   60.7   71.2   80.1   84.2   82.3   75.6   63.5   50.1   38.5   60.6
14891MANSFIELD, OH                    30   32.4   35.9   46.6   58.4   69.3   77.8   81.8   79.7   73.0   61.7   48.7   37.2   58.5
94830TOLEDO, OH                       30   31.4   35.1   46.5   58.9   70.7   79.5   83.4   81.0   74.0   62.1   48.3   36.0   58.9
14852YOUNGSTOWN, OH                   30   32.4   36.0   46.3   58.2   69.0   77.1   81.0   79.3   72.1   60.7   48.4   37.3   58.2
13919OKLAHOMA CITY, OK                30   47.1   53.5   62.5   71.2   78.9   87.2   93.1   92.5   84.1   73.4   59.6   49.8   71.1
53908TULSA, OK                        30   46.5   52.9   62.4   72.1   79.6   88.0   93.8   93.2   84.1   74.0   60.0   49.6   71.4
94224ASTORIA, OR                      30   48.1   50.8   53.3   56.1   60.0   63.6   67.2   68.3   67.5   61.0   53.1   48.4   58.1
